Date,Publisher,Identifiers,Accrual Campaign Name,Device,Line Item Name,Concept Name,Geo,Geo_City,Geo_Target,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,Exchange,AP+Te,,,,,,,,,1705,0,nan,nan,nan,1603,1523,1418,1297,460.35
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,NCEMI,AP+Te,,,,,,,,,1735,0,nan,nan,nan,1606,1522,1396,1257,468.45
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,HSM,,,,,,,,,3809,0,nan,nan,nan,3586,3418,3215,2960,1028.43
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,HSM,,,,,,,,,3854,0,nan,nan,nan,3623,3440,3167,2875,1040.58
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,Exchange,KER,,,,,,,,,426,0,nan,nan,nan,406,378,344,331,115.02
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,NCEMI,KER,,,,,,,,,444,0,nan,nan,nan,402,378,343,331,119.88
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,647,0,nan,nan,nan,613,588,543,470,174.69
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,587,0,nan,nan,nan,545,533,501,446,158.49
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,626,0,nan,nan,nan,597,577,550,460,169.02
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,599,0,nan,nan,nan,557,540,515,442,161.73
2024-09-13,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,Metro,,,,,,,,,6813,0,nan,nan,nan,6402,6048,5624,5266,1839.51
2024-09-13,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,Metro,,,,,,,,,6817,0,nan,nan,nan,6451,6100,5679,5340,1840.59
2024-09-13,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,Exchange,TN,,,,,,,,,318,0,nan,nan,nan,302,288,267,259,85.86
2024-09-13,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,NCEMI,TN,,,,,,,,,314,0,nan,nan,nan,296,283,261,256,84.78
2024-09-13,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,UP+UK,,,,,,,,,2807,0,nan,nan,nan,2676,2554,2403,2258,757.89
2024-09-13,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,UP+UK,,,,,,,,,2947,0,nan,nan,nan,2798,2688,2525,2368,795.69
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_18-44_CPM,Exchange,AP+Te,,,,,,,,,18560,305,nan,nan,nan,11718,8089,5729,4395,4176.0
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_18-44_CPM,NCEMI,AP+Te,,,,,,,,,18507,283,nan,nan,nan,11745,8248,5939,4534,4164.075
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_18-44_CPM,Exchange,HSM,,,,,,,,,201676,6206,nan,nan,nan,141672,103341,91773,86078,45377.1
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_18-44_CPM,NCEMI,HSM,,,,,,,,,115791,3758,nan,nan,nan,105311,78484,71600,66002,26052.975
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_18-44_CPM,Exchange,KER,,,,,,,,,46758,1507,nan,nan,nan,24218,11971,9272,8515,10520.55
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_18-44_CPM,NCEMI,KER,,,,,,,,,19329,1195,nan,nan,nan,13214,4468,3093,2695,4349.025
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_18-44_CPM,Exchange,MH+Go,,,,,,,,,8447,182,nan,nan,nan,4642,3153,2560,2505,1900.575
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_18-44_CPM,Exchange,MH+Go,,,,,,,,,3166,66,nan,nan,nan,2432,1652,1376,1248,712.35
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_18-44_CPM,NCEMI,MH+Go,,,,,,,,,3575,85,nan,nan,nan,2759,1999,1711,1563,804.375
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_18-44_CPM,NCEMI,MH+Go,,,,,,,,,3637,78,nan,nan,nan,2995,2227,1916,1749,818.325
2024-09-13,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_18-44_CPM,Exchange,Metro,,,,,,,,,561589,11901,nan,nan,nan,391035,278224,249370,241693,126357.525
2024-09-13,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_18-44_CPM,NCEMI,Metro,,,,,,,,,365511,9202,nan,nan,nan,297714,209933,192016,185090,82239.975
2024-09-13,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Tamil_18-44_CPM,Exchange,TN,,,,,,,,,3122,50,nan,nan,nan,1978,1200,927,834,702.45
2024-09-13,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Tamil_18-44_CPM,NCEMI,TN,,,,,,,,,9153,153,nan,nan,nan,4502,2918,2323,2225,2059.425
2024-09-13,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_18-44_CPM,Exchange,UP+UK,,,,,,,,,32128,1280,nan,nan,nan,20327,13502,10399,8691,7228.8
2024-09-13,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_18-44_CPM,NCEMI,UP+UK,,,,,,,,,14280,565,nan,nan,nan,11853,7711,5799,4377,3213.0
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_BFP_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Busy _CPM,Exchange,AP+Te,,,,,,,,,4993,71,nan,nan,nan,2810,1863,1383,1187,823.845
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_BFP_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Busy _CPM,NCEMI,AP+Te,,,,,,,,,5052,76,nan,nan,nan,2875,1828,1311,1185,833.58
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Scept_CPM,Exchange,AP+Te,,,,,,,,,16405,230,nan,nan,nan,8848,5608,4245,3922,2706.825
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Scept_CPM,NCEMI,AP+Te,,,,,,,,,16447,278,nan,nan,nan,8827,5578,4245,3967,2713.755
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_SS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Statu_CPM,Exchange,AP+Te,,,,,,,,,3748,71,nan,nan,nan,2363,1561,1146,994,618.42
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_SS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Statu_CPM,NCEMI,AP+Te,,,,,,,,,3666,54,nan,nan,nan,2257,1525,1061,890,604.89
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Value_CPM,Exchange,AP+Te,,,,,,,,,13380,199,nan,nan,nan,7672,4607,3381,3115,2207.7
2024-09-13,PMP OTT,Jupiter,Jupiter,,AP+Te_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Teleg_Value_CPM,NCEMI,AP+Te,,,,,,,,,18765,277,nan,nan,nan,9805,6097,4555,4289,3096.225
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_BFP_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Busy _CPM,Exchange,HSM,,,,,,,,,27393,548,nan,nan,nan,21058,16594,15301,14675,4519.845
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_BFP_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Busy _CPM,NCEMI,HSM,,,,,,,,,18019,454,nan,nan,nan,16539,13151,12305,11667,2973.135
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Scept_CPM,Exchange,HSM,,,,,,,,,168500,4958,nan,nan,nan,128926,90207,80931,77566,27802.5
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Scept_CPM,NCEMI,HSM,,,,,,,,,124904,4504,nan,nan,nan,111968,78974,72164,69019,20609.16
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_SS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Statu_CPM,Exchange,HSM,,,,,,,,,21025,331,nan,nan,nan,15969,12955,12004,11571,3469.125
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_SS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Statu_CPM,NCEMI,HSM,,,,,,,,,15126,280,nan,nan,nan,14152,11881,11156,10556,2495.79
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Socia_CPM,Exchange,HSM,,,,,,,,,48290,925,nan,nan,nan,36969,29302,26999,25976,7967.85
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Socia_CPM,NCEMI,HSM,,,,,,,,,33392,668,nan,nan,nan,30940,25098,23689,22734,5509.68
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Value_CPM,Exchange,HSM,,,,,,,,,146942,4332,nan,nan,nan,112921,79504,71390,68609,24245.43
2024-09-13,PMP OTT,Jupiter,Jupiter,,HSM (_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Hingl_Value_CPM,NCEMI,HSM,,,,,,,,,107665,3739,nan,nan,nan,97982,69746,64005,61321,17764.725
2024-09-13,PMP OTT,Jupiter,Jupiter,,KAR (_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Kanna_Scept_CPM,Exchange,KAR,,,,,,,,,5982,98,nan,nan,nan,3784,2820,2499,2501,987.03
2024-09-13,PMP OTT,Jupiter,Jupiter,,KAR (_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Kanna_Scept_CPM,NCEMI,KAR,,,,,,,,,4053,85,nan,nan,nan,2994,2293,2034,2008,668.745
2024-09-13,PMP OTT,Jupiter,Jupiter,,KAR (_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Kanna_Value_CPM,Exchange,KAR,,,,,,,,,4963,86,nan,nan,nan,3201,2347,2092,2092,818.895
2024-09-13,PMP OTT,Jupiter,Jupiter,,KAR (_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Kanna_Value_CPM,NCEMI,KAR,,,,,,,,,5063,110,nan,nan,nan,3407,2612,2300,2246,835.395
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_BFP_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Busy _CPM,Exchange,KER,,,,,,,,,5902,144,nan,nan,nan,3205,1812,1447,1347,973.83
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_BFP_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Busy _CPM,NCEMI,KER,,,,,,,,,2732,135,nan,nan,nan,1996,918,743,678,450.78
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Scept_CPM,Exchange,KER,,,,,,,,,18873,538,nan,nan,nan,10558,5731,4594,4293,3114.045
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Scept_CPM,NCEMI,KER,,,,,,,,,9342,429,nan,nan,nan,6930,3380,2809,2611,1541.43
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Socia_CPM,Exchange,KER,,,,,,,,,11196,332,nan,nan,nan,6136,3370,2717,2503,1847.34
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Socia_CPM,NCEMI,KER,,,,,,,,,5446,271,nan,nan,nan,4107,1933,1591,1446,898.59
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Value_CPM,Exchange,KER,,,,,,,,,18559,537,nan,nan,nan,10295,5684,4584,4238,3062.235
2024-09-13,PMP OTT,Jupiter,Jupiter,,KER_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Malay_Value_CPM,NCEMI,KER,,,,,,,,,9376,445,nan,nan,nan,7092,3337,2709,2524,1547.04
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Scept_CPM,Exchange,MH+Go,,,,,,,,,11450,147,nan,nan,nan,7737,6176,5650,5628,1889.25
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Scept_CPM,Exchange,MH+Go,,,,,,,,,6709,108,nan,nan,nan,5922,4901,4666,4588,1106.985
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Scept_CPM,NCEMI,MH+Go,,,,,,,,,6893,105,nan,nan,nan,6118,5157,4898,4834,1137.345
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SDS_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Scept_CPM,NCEMI,MH+Go,,,,,,,,,6896,113,nan,nan,nan,6079,5098,4840,4809,1137.84
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Socia_CPM,Exchange,MH+Go,,,,,,,,,3631,38,nan,nan,nan,2642,2238,2085,2074,599.115
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Socia_CPM,Exchange,MH+Go,,,,,,,,,2397,19,nan,nan,nan,2205,2003,1914,1888,395.505
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Socia_CPM,NCEMI,MH+Go,,,,,,,,,2448,34,nan,nan,nan,2183,1969,1873,1844,403.92
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_SUF_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Socia_CPM,NCEMI,MH+Go,,,,,,,,,2544,23,nan,nan,nan,2338,2096,2001,1965,419.76
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Value_CPM,Exchange,MH+Go,,,,,,,,,11976,160,nan,nan,nan,8194,6552,6016,5973,1976.04
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Value_CPM,Exchange,MH+Go,,,,,,,,,7088,94,nan,nan,nan,6198,5174,4908,4849,1169.52
2024-09-13,PMP OTT,Jupiter,Jupiter,,MH+Go_VM_Enter_PMP OTT (Rest) _Deskt_Midro_ViAd_20 se_NC(2Ex(2_Marat_Value_CPM,NCEMI,MH+Go,,,,,,,,,6951,103,nan,nan,nan,6135,5105,4822,4735,1146.915
